	title	category
8294	"Veja o cartum da ""New Yorker"" publicado no caderno desta semana"	entertainment
8295	Atores fazem intervenção em protesto em Natal (RN)	entertainment
8296	Trio instrumental lança disco com composições de Hermeto Pascoal	entertainment
8297	Veja o cartum de Bruno Maron para a edição deste domingo	entertainment
8298	Escola sem Partido não resolve o problema e torna o professor refém	entertainment
8299	Temer estuda privatizar aeroportos da ponte aérea para reduzir rombo fiscal	entertainment
8300	Coletânea de Crumb organizada por brasileiro destaca clássicos do autor	entertainment
8301	Incêndio em prédio de Londres deixa trauma maior que ataques terroristas	entertainment
8302	Esperamos ter prazos para concessões em agosto, diz secretário da Fazenda	entertainment
8303	Sobrevivente relata ataque nuclear a Hiroshima há 70 anos	entertainment
8304	Ajuste fiscal é fundamental, mas proposta é equivocada	entertainment
8305	Zanetti descarta medalha da equipe masculina de ginástica na Rio-2016	entertainment
8306	Obra integral de Ernesto Nazareth encanta e cumpre papel histórico	entertainment
8307	Mobilidade urbana domina debate entre vereadores na Folha	entertainment
8308	Retrospectiva: Com refugiados e terroristas, Europa se viu dividida	entertainment
8309	Maré de potencialidades	entertainment
8310	'Peço, por favor, que julguem pela justiça', pede Cardozo, emocionado	entertainment
8311	Inundação mantém futuro indefinido no palco da tragédia de Mariana	entertainment
8312	Na rota da destruição, rejeitos prolongam desastre de Mariana	entertainment
8313	Gastronomia, Milton Nascimento e peça infantil são destaques da semana	entertainment
8314	Além da lama, agricultores e pescadores buscam reparações em Minas	entertainment
8315	Um postal de Prestes entre pinturas de Rembrandt	entertainment
8316	Sem vigilância, estrada aberta na ditadura escoa madeira ilegal	entertainment
8317	"No Dia do Hot Dog, ""Guia"" sugere lugares para celebrar comendo"	entertainment
8318	Para ex-global, ator não precisa de contrato com a TV para fazer carreira	entertainment
8319	César Batiz e o jornalismo independente na Venezuela	entertainment
8320	Para investigadores, erros dos pilotos levaram à queda do avião de Campos	entertainment
8321	Pós-Paris, imigração, eleições, segurança e xenofobia	entertainment
8322	Cunha virou unanimidade negativa até entre quem defende impeachment	entertainment
8323	Veja as 10 palavras mais difíceis de se pronunciar em inglês	entertainment
8324	Incomodados com desigualdade, ricos de Nova York evitam ostentar fortuna	entertainment
8325	Cássia Eller e outros amigos da música no Carnaval da Bahia	entertainment
8326	'Não é por que eu estou pelada que eu não mereço respeito', diz Cleo Pires	entertainment
8327	Segredos do esporte: Quimono mais apertado pode dar vantagem no Judô	entertainment
8328	Militantes fazem duelo entre músicas LGBT e Pai Nosso em frente à Câmara	entertainment
8329	Erramos: Arquivo Aberto - Carmen por acidente... ou destino	entertainment
8330	Pós-ataques do PCC, promessa de novas políticas públicas se perde no tempo	entertainment
8331	Há um mês nas escolas, alunos limpam, cozinham e até instalam chuveiros	entertainment
8332	Cientista social vê a internet como instrumento de fragmentação	entertainment
8333	Atirador gravou ataque contra jornalistas e publicou vídeo no Twitter	entertainment
8334	Abrigo de animais selvagens no litoral de SP sofre com falta de verbas	entertainment
8335	7 batutas: Veja performance de maestros consagrados	entertainment
8336	"Diretório de Estudantes defende greve da USP; movimento ""Livre"" critica"	entertainment
8337	Arquivo aberto: o adeus a Eduardo Coutinho	entertainment
8338	Dupla escreve vigoroso romance de formação entre EUA e Iraque	entertainment
8339	Leia trechos do diário do escritor Ricardo Piglia, morto nesta sexta	entertainment
8340	Vídeo registra cinco pessoas em ciclovia no momento do desabamento	entertainment
8341	O núcleo duro da divergência entre ortodoxos e heterodoxos na economia	entertainment
8342	A beleza das vidas ordinárias: a arte colorida de William Eggleston	entertainment
8343	Por que o desemprego chegou ao maior nível dos últimos anos?	entertainment
8344	"Homem que gritava 'viva a PM"" é agredido na av. Paulista"	entertainment
8345	Corrupção no Brasil: Grana roubada é o menor dos problemas	entertainment
8346	Nas telas, nem todas as obras de arte são tão famosas quanto parecem	entertainment
8347	Patinho feio, poupança não deve ser desprezada; entenda em 4 minutos	entertainment
8348	Retratos do teatro de Lenise Pinheiro e outras seis indicações	entertainment
8349	A luta de um escravo americano	entertainment
8350	Vídeo mostra rotina em escolas ocupadas e explica plano de reorganização	entertainment
8351	Com reúso e água do mar, Israel produz um Cantareira ao ano	entertainment
8352	Diretor de 'O Pequeno Príncipe' parou de reler livro para focar a produção	entertainment
8353	Angolanos, congoleses e nigerianos ocupam hotel abandonado em SP	entertainment
8354	É errado abater animais, mesmo que com tratamento 'humanizado'	entertainment
8355	Diário de Berlim - Ocupação, reparação e a cadeira de Heidegger	entertainment
8356	Historiador reconta em livro a presença francesa no Brasil colonial	entertainment
8357	Governo erra ao não admitir crise política, dizem jornalistas	entertainment
8358	Indicações do PMDB para ministérios dominam aniversário de Cunha	entertainment
8359	Arquivo Aberto - Andanças com Vandré	entertainment
8360	O curador português que foi do MoMA ao mais novo museu de Lisboa	entertainment
8361	Chegada de refugiados desata caos na fronteira entre a Hungria e a Áustria	entertainment
8362	Foi taioba, hoje é VLT: o vaivém dos bondes, nas ruas e na cultura	entertainment
8363	Arquivo aberto: O concerto perdido por uma boa ideia	entertainment
8364	O azul de Deborah Paiva e outras seis indicações culturais	entertainment
8365	Os intelectuais que o Estado Islâmico evoca para justificar atentados	entertainment
8366	Monitorar alunos é chave para casos de sucesso em educação pelo mundo	entertainment
8367	Manifestantes recebem Lula e Dilma no Congresso	entertainment
8368	Fernanda Paes Leme e especialistas debatem nova forma de economia	entertainment
8369	Retrospectiva 'Mundo': Com refugiados e terroristas, Europa se viu dividida	entertainment
8370	Sem tempo para olhar a morte	entertainment
8371	'Demorei mais para me vestir', diz Hugh Jackman, o pirata de 'Peter Pan'	entertainment
8372	Músicos da nova cena paulistana têm de atuar como empresários da canção	entertainment
8373	A ciência diante do sobrenatural	entertainment
8374	Por 38 a 27 votos, comissão aprova relatório pró-impeachment	entertainment
8375	Diário do Rio - Dos caracóis de Hermínio de Carvalho	entertainment
8376	Comércio virtual é tão difícil quanto o de lojas físicas	entertainment
8377	O fracasso de um modelo violento e ineficaz de polícia	entertainment
8378	Consultor aponta principais mudanças na declaração de IR em 2016	entertainment
8379	Faça um tour pela Redação da Folha	entertainment
8380	Biografia de John Coltrane é destaque entre opções de quadrinhos	entertainment
8381	Novo 'Street Fighter' é pancadaria clássica	entertainment
8382	Descarrilamento de trem causa grande incêndio nos EUA; veja imagens	entertainment
8383	Medalhista experimenta correr vendado em especial paraolímpico	entertainment
8384	Retrospectiva 'Cotidiano': Zika e lama tumultuam Brasil em 2015	entertainment
8385	Impeachment em 1 minuto: veja destaques desta quinta-feira	entertainment
8386	Hambúrguer de pernil de porco é marca inventiva de restaurante em SP	entertainment
8387	Imagens mostram pânico após atentado no sul da França	entertainment
8388	Foz do Iguaçu é principal porta de entrada do contrabando	entertainment
8389	"""No geral, é truque"", diz Fernanda Lima sobre mulheres perfeitas"	entertainment
8390	Para jornalistas, falta de experiência deve pesar para alemães no Maracanã	entertainment
8391	Ficções militares	entertainment
8392	'Coveiro bom é o que é quase ausente', diz profissional que atua há 20 anos	entertainment
8393	Renegociação 'cara a cara' com credor é melhor para o consumidor	entertainment
8394	Paris celebra as imagens artísticas da prostituição em mostra no Orsay	entertainment
8395	Filme póstumo de Coutinho é quase documentário sobre ele, dizem diretores	entertainment
8396	Após oito anos, 'Guia de Livros, Discos e Filmes' se despede	entertainment
8397	Filmes nacionais se prendem a 'questões sociais' limitadas	entertainment
8398	Mulher de Tite invade entrevista e dá beijo no treinador ao vivo	entertainment
8399	Relacionamentos com pais e bichos de estimação guiam livros infantojuvenis	entertainment
8400	Veja os cartuns publicados neste domingo na 'Ilustríssima'	entertainment
8401	Marcas têm de se posicionar para ganhar consumidor, diz líder de agência	entertainment
8402	Para autor de livro sobre Nem, Beltrame não tem respaldo do governo	entertainment
8403	Saiba como aplicar a mesóclise 'resgatada' por Temer	entertainment
8404	Publicidade criou falsa ideia de que a velhice é a pior parte da vida	entertainment
8405	Postagem em rede social vira música para André Whoong	entertainment
8406	Ato pró-Dilma na praça da Sé tem grupo de percussão	entertainment
8407	Com jeans e polo, neonazistas dos EUA tentam criar uma imagem aceitável	entertainment
8408	Inflação será controlada por queda na renda e desemprego, diz econo	entertainment
8409	Nos cartuns da semana, Jaguar e Rafa Campos brincam com rock	entertainment
8410	Doria: Tenho buscado os ensinamentos da Soninha Francine	entertainment
8411	Somos, de fato, o inferno: uma defesa da retórica na ciência econômica	entertainment
8412	Bob Lester e sua trajetória inventada	entertainment
8413	"Veja cartum da série ""o pintinho"" publicado neste domingo"	entertainment
8414	Minuto da Política: veja destaques desta sexta-feira	entertainment
8415	'Quem tiver de pagar, vai pagar', diz Janot a manifestantes	entertainment
8416	Baterista do Barão foge de baixo astral em novo trabalho solo; veja entrevista	entertainment
8417	Veja o cartum de Bruno Maron na edição deste domingo	entertainment
8418	Procurador diz que grampo mostra 'guerra desleal' contra Lava Jato	entertainment
8419	"""As pessoas estavam cobertas de sangue"", diz jovem que viu ataque"	entertainment
8420	Diário de Los Angeles - Dessalinização e Lloyd Wright na crista da onda	entertainment
8421	Às vésperas da Olimpíada, surto de microcefalia faz o mundo olhar o Brasil	entertainment
8422	A virada na crítica do último Paulo Emílio Sales Gomes	entertainment
8423	A voz dos manifestos modernistas	entertainment
8424	Susan Rose-Ackerman e a corrupção como troca econômica	entertainment
8425	Amor sobrevive a conflitos políticos? Na música, Cesar Lacerda diz que sim	entertainment
8426	Suspeito de tentar sequestrar menino na avenida Paulista é preso em SP	entertainment
8427	Socióloga abre nova vereda sobre a história da abolição	entertainment
8428	Riachão e a fofinha	entertainment
8429	Foi vítima de fraude no cartão de crédito? Vídeo ensina o que fazer	entertainment
8430	Candido superestimou modernismo e ignorou singularidades regionais	entertainment
8431	A linguagem como matéria em Luci Collin	entertainment
8432	'Cálcio' é registro poético da violência das ditaduras latino-americanas	entertainment
8433	Bebê não deve ser acostumado a adormecer mamando, diz especialista	entertainment
8434	Tablet compete com PCs usando pacote Office e corpo à prova d'água	entertainment
8435	Veja um cartum da série o pintinho e um de Hubert	entertainment
8436	Ataque a tiros deixa 5 mortos e 8 feridos em aeroporto na Flórida	entertainment
8437	Vídeo 360º mostra cotidiano de aldeia indígena na periferia de Manaus	entertainment
8438	Terremoto deixa ao menos seis mortos na Índia	entertainment
8439	Vídeo da Chancelaria de Israel acusa jornalistas de cegueira sobre o Hamas	entertainment
8440	Público que lota praia no Rio assedia surfistas brasileiros e estrangeiros	entertainment
8441	Nova tradução das 'Confissões' de Agostinho e mais cinco indicações	entertainment
8442	Confira os lançamentos de CDs de dezembro	entertainment
8443	Ciência repensa o cérebro e mostra que ele não é feito para mudar de ideia	entertainment
8444	Estatismo e benesses seletivas atrasam economia	entertainment
8445	Em debate, vereadores questionam falhas estruturais de Plano Diretor de SP	entertainment
